date,independent_bank,independent_bubble,independent_contraction,independent_credit,independent_crisis,independent_depression,independent_derivative,independent_employment,independent_growth,independent_housing,independent_inflation,independent_interest,independent_job,independent_lehman,independent_mortgage,independent_recession,independent_recovery,independent_reform,independent_swap,independent_asset,independent_bankrup,independent_captital,independent_collapse,independent_collateral,independent_debt,independent_downgrade,independent_gdp,independent_house,independent_layoff,independent_loan,independent_property,independent_quantitative,independent_rate,independent_rating,dailymail_bank,dailymail_bubble,dailymail_contraction,dailymail_credit,dailymail_crisis,dailymail_depression,dailymail_derivative,dailymail_employment,dailymail_growth,dailymail_housing,dailymail_inflation,dailymail_interest,dailymail_job,dailymail_lehman,dailymail_mortgage,dailymail_recession,dailymail_recovery,dailymail_reform,dailymail_swap,dailymail_asset,dailymail_bankrup,dailymail_captital,dailymail_collapse,dailymail_collateral,dailymail_debt,dailymail_downgrade,dailymail_gdp,dailymail_house,dailymail_layoff,dailymail_loan,dailymail_property,dailymail_quantitative,dailymail_rate,dailymail_rating,financialtimes_bank,financialtimes_bubble,financialtimes_contraction,financialtimes_credit,financialtimes_crisis,financialtimes_depression,financialtimes_derivative,financialtimes_employment,financialtimes_growth,financialtimes_housing,financialtimes_inflation,financialtimes_interest,financialtimes_job,financialtimes_lehman,financialtimes_mortgage,financialtimes_recession,financialtimes_recovery,financialtimes_reform,financialtimes_swap,financialtimes_asset,financialtimes_bankrup,financialtimes_captital,financialtimes_collapse,financialtimes_collateral,financialtimes_debt,financialtimes_downgrade,financialtimes_gdp,financialtimes_house,financialtimes_layoff,financialtimes_loan,financialtimes_property,financialtimes_quantitative,financialtimes_rate,financialtimes_rating,guardian_bank,guardian_bubble,guardian_contraction,guardian_credit,guardian_crisis,guardian_depression,guardian_derivative,guardian_employment,guardian_growth,guardian_housing,guardian_inflation,guardian_interest,guardian_job,guardian_lehman,guardian_mortgage,guardian_recession,guardian_recovery,guardian_reform,guardian_swap,guardian_asset,guardian_bankrup,guardian_captital,guardian_collapse,guardian_collateral,guardian_debt,guardian_downgrade,guardian_gdp,guardian_house,guardian_layoff,guardian_loan,guardian_property,guardian_quantitative,guardian_rate,guardian_rating
"2006-02-17",9,0,0,4,1,0,0,1,14,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,5,0,2,4,7,0,0,0,1,0,0,6,5,0,1,4,3,0,0,0,4,0,0,0,1,0,0,0,3,0,0,7,0,0,0,0,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1,0,0,0,7,6,0,3,3,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,0,0,0,0,9,1
"2006-02-20",10,0,0,1,0,0,0,6,5,2,17,1,6,0,0,0,1,2,0,1,0,3,0,0,4,0,3,2,0,1,0,1,8,0,6,3,0,0,0,0,0,2,4,6,3,5,3,0,6,1,1,1,0,0,0,2,1,0,2,0,0,19,0,1,20,0,10,0,57,9,1,15,2,1,7,4,33,11,11,12,8,1,0,2,10,1,14,31,0,8,1,1,12,1,9,9,0,3,11,0,52,6,14,5,0,0,0,0,0,4,14,6,17,12,0,0,2,1,1,0,0,5,0,2,0,0,1,0,2,6,0,0,0,0,24,0
"2006-02-21",5,0,0,1,1,0,0,1,4,4,0,5,1,0,4,0,0,1,0,0,0,4,0,0,4,1,1,1,0,1,3,0,8,0,4,0,0,0,0,0,0,4,5,3,1,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,11,0,7,1,87,4,0,14,2,0,5,4,34,8,15,20,8,3,8,2,3,6,4,3,1,12,0,2,11,4,0,7,0,2,9,6,77,15,3,0,0,1,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
"2006-02-22",3,1,0,0,1,0,0,0,0,3,1,4,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,9,0,11,2,8,0,0,11,0,0,0,0,2,1,3,3,6,0,17,0,0,1,0,2,3,1,1,0,4,0,0,8,0,10,1,0,26,5,51,2,0,19,9,0,2,6,59,6,24,18,8,1,9,6,8,21,0,12,0,11,1,0,20,3,5,11,0,6,9,0,89,26,2,0,0,1,0,0,0,0,1,0,1,1,1,0,2,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,5,0
"2006-02-23",11,0,0,1,1,0,0,5,13,5,16,13,11,0,0,0,6,0,0,0,0,6,1,0,5,0,10,4,0,0,0,0,33,0,7,0,0,0,6,0,0,0,6,1,2,1,4,0,0,0,2,0,0,0,0,2,0,0,1,0,3,1,0,0,1,0,9,0,66,1,0,16,5,0,0,16,46,11,37,46,48,5,2,2,1,3,2,12,1,19,3,0,14,0,4,6,0,4,4,3,118,33,2,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,1,0,5,0
"2006-02-24",10,0,0,2,0,0,0,0,20,1,5,6,0,0,0,0,3,0,0,0,0,2,0,0,2,1,3,1,0,1,2,0,16,1,9,0,0,14,1,0,0,0,8,2,1,3,3,0,6,0,0,2,0,1,0,0,0,0,8,0,0,6,0,3,0,0,14,0,86,1,0,32,3,0,0,6,77,6,24,54,12,3,15,1,6,11,2,12,0,16,1,0,32,4,11,20,0,5,0,5,127,26,12,0,0,0,2,0,1,0,11,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,5,2
"2006-02-27",6,0,0,0,0,0,0,2,6,0,14,2,5,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,7,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,28,10,0,7,1,0,0,3,38,4,11,22,8,0,8,0,14,6,0,21,0,28,0,0,14,0,5,16,0,1,12,0,81,10,9,3,0,3,1,0,0,0,1,0,2,3,0,0,2,0,0,0,0,2,0,1,1,0,2,1,0,4,0,0,0,0,9,1
"2006-02-28",2,2,0,1,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,3,0,2,2,0,1,0,0,1,0,2,0,0,9,0,1,0,0,0,2,0,0,0,0,2,1,0,1,0,5,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,81,1,0,12,1,0,1,6,63,11,8,46,5,3,6,0,2,17,0,17,0,11,1,0,3,2,1,26,0,9,15,6,129,14,7,0,0,0,0,0,0,1,2,7,0,6,0,0,7,0,1,0,0,0,0,2,0,0,1,0,0,8,0,0,2,0,12,0
"2006-03-01",12,2,0,0,0,0,0,1,16,2,0,4,6,0,0,0,0,1,0,3,0,9,0,0,2,1,0,7,0,0,1,0,21,1,8,0,0,0,0,0,0,2,0,2,1,6,3,0,12,1,1,1,0,0,0,2,0,0,2,0,0,8,0,6,6,0,28,1,66,1,0,17,2,1,0,25,85,5,32,31,16,1,13,0,8,10,3,20,0,19,2,0,19,6,11,11,0,14,3,3,106,23,5,0,0,0,0,0,0,1,0,2,1,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,6,1
"2006-03-02",15,3,0,1,1,0,0,5,14,4,12,12,5,0,5,0,2,3,0,3,0,1,0,0,1,0,2,3,0,2,3,0,40,2,2,0,0,2,0,0,1,1,1,1,1,1,5,0,3,1,0,3,0,4,0,0,1,0,1,0,0,3,0,3,4,0,6,0,53,0,0,14,3,0,0,3,48,3,24,41,5,1,6,0,4,1,1,18,0,15,3,0,20,1,4,7,0,5,4,6,101,17,12,0,1,2,0,0,0,8,19,1,11,4,2,1,4,0,3,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,21,1
"2006-03-03",7,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,9,0,13,0,0,0,2,0,0,9,8,1,6,4,4,0,2,0,0,8,0,1,1,3,0,0,1,0,0,6,0,1,1,0,25,3,55,0,1,15,2,0,0,5,39,8,35,51,3,0,6,1,7,2,1,13,2,22,0,1,29,2,6,23,0,8,13,1,121,19,5,0,0,0,0,0,0,1,7,0,13,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0
"2006-03-06",14,0,0,0,0,0,0,8,9,4,4,8,2,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,16,1,0,8,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,10,0,32,1,0,1,2,0,0,7,21,0,14,19,0,0,1,1,1,5,0,7,0,8,1,0,13,0,8,1,0,5,3,4,54,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-03-07",0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,5,0,0,9,0,0,0,0,6,3,3,1,1,0,0,0,0,2,0,0,0,2,0,0,2,0,0,5,0,4,7,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,5,0,2,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0
"2006-03-08",3,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,1,0,11,2,16,0,0,3,1,0,0,1,4,5,4,14,3,1,8,0,1,3,0,1,0,2,0,0,6,1,0,10,0,8,9,0,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7,4,1,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,2,0,5,1
"2006-03-09",12,0,0,1,0,0,0,0,11,4,5,15,1,0,6,1,1,1,0,0,0,0,1,0,0,0,2,6,0,0,0,0,28,1,3,0,0,0,1,0,0,1,1,1,5,2,1,0,5,0,2,0,0,1,0,0,0,0,2,0,0,10,0,0,2,0,2,0,77,2,0,14,4,0,2,9,47,13,28,31,13,1,16,1,9,19,5,20,3,22,3,2,17,4,1,21,0,12,9,6,118,17,3,0,0,0,0,0,0,0,0,4,3,6,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,8,0,0,1,0,6,0
"2006-03-10",10,2,0,4,0,0,0,5,6,4,1,7,3,0,0,0,3,4,0,0,0,0,1,0,0,1,0,2,0,0,1,0,15,5,3,0,0,18,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,4,0,131,6,0,8,6,1,0,7,39,2,34,63,8,0,1,2,6,7,3,15,0,12,3,2,17,0,2,4,0,8,2,32,131,16,24,0,0,0,0,0,0,0,5,0,3,18,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,21,0
"2006-03-13",13,2,0,0,1,0,0,1,3,0,2,5,0,0,0,1,6,3,0,0,0,2,2,0,7,0,0,2,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,0,23,0,1,6,7,15,1,46,33,11,0,4,2,0,16,7,34,1,11,4,2,23,1,0,14,0,3,14,5,111,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2006-03-14",13,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,2,0,0,1,0,6,1,19,0,0,4,1,0,0,2,4,0,0,7,22,0,7,0,0,0,0,0,3,0,0,0,14,0,0,5,0,6,2,0,14,0,58,3,1,11,2,1,0,12,39,8,10,23,22,2,1,1,8,12,0,9,0,28,2,0,13,5,6,7,0,2,20,2,84,25,7,0,0,1,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,16,0
"2006-03-15",3,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,6,0,0,1,10,0,0,1,0,0,0,3,7,2,0,5,7,0,5,0,0,0,0,0,1,1,3,0,5,0,1,6,0,5,0,0,42,3,52,5,0,18,5,0,1,1,28,5,4,35,4,5,2,6,5,12,1,21,2,17,7,2,13,0,5,9,0,20,2,3,96,11,1,0,0,0,1,0,0,0,4,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,11,0
"2006-03-16",5,2,0,0,1,0,0,7,12,4,4,9,10,0,1,3,0,0,0,0,0,2,0,0,0,0,1,2,0,0,3,0,24,1,14,2,0,1,4,0,0,5,0,0,4,10,8,0,6,0,0,2,0,1,0,5,0,0,7,0,2,10,0,2,4,0,23,0,87,2,0,20,2,0,22,32,46,8,32,40,30,12,6,1,1,8,8,9,5,30,2,0,6,1,4,18,0,1,9,0,124,22,6,1,1,2,1,2,0,18,7,0,8,10,10,0,10,6,0,1,0,2,0,1,0,0,15,0,2,10,0,1,0,0,18,1
"2006-03-17",9,0,0,0,4,0,0,1,4,2,4,9,3,0,0,0,0,0,0,8,0,0,8,0,0,1,1,3,0,0,2,0,13,3,3,0,0,2,0,0,0,0,2,0,15,1,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,1,0,0,1,6,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0
"2006-03-20",3,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,7,2,0,0,0,1,2,0,0,0,0,9,1,0,0,0,1,0,0,0,1,1,2,6,1,6,0,3,0,1,1,0,1,0,2,0,0,0,0,0,7,0,0,6,0,8,0,28,2,0,9,2,0,0,6,47,3,24,15,7,0,11,2,0,6,3,20,0,16,3,0,11,0,5,3,0,10,7,2,64,14,7,1,0,1,0,1,0,3,2,0,9,9,0,0,4,0,0,1,0,0,0,6,0,0,1,0,0,4,0,1,7,0,11,2
"2006-03-21",3,0,0,0,0,0,0,0,1,0,10,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,5,0,10,0,0,5,0,0,0,1,3,0,3,1,0,0,1,0,0,3,0,0,2,0,0,0,9,0,0,1,0,1,1,0,5,0,41,0,0,8,1,1,2,12,29,2,12,16,11,0,2,5,6,13,2,8,1,21,2,1,15,2,7,6,0,0,7,0,74,25,4,0,0,2,1,0,0,2,2,2,3,1,2,0,6,0,0,0,0,1,0,1,0,0,1,0,3,4,0,1,1,0,6,0
"2006-03-22",2,0,1,1,0,0,0,1,10,2,11,5,0,0,0,0,0,0,0,6,0,6,0,0,4,1,1,1,0,0,0,0,20,1,14,0,0,1,0,0,0,2,11,0,5,4,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,1,1,0,40,0,70,7,0,7,5,0,1,16,43,11,41,45,16,6,4,4,9,5,4,14,3,14,5,5,18,0,1,11,0,3,7,0,147,21,3,0,0,0,0,0,0,2,2,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
"2006-03-23",2,0,0,0,0,0,0,1,3,2,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,11,1,3,0,0,0,0,0,0,4,12,5,7,10,3,0,14,2,0,0,0,0,0,0,0,0,11,0,1,12,0,7,1,0,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,10,1,0,0,0,6,2,10,5,4,0,3,2,1,2,0,1,0,0,0,0,1,0,0,5,0,1,3,0,14,2
"2006-03-24",3,0,0,0,0,0,0,0,1,0,2,4,6,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,1,4,0,10,0,3,1,0,2,0,0,0,0,4,0,1,6,7,0,1,0,0,5,0,0,0,1,0,0,6,0,0,6,0,0,15,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,5,0
"2006-03-27",0,0,0,0,0,0,0,2,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,5,0,0,2,1,0,0,2,3,1,0,5,0,1,0,0,0,0,0,4,0,1,1,0,1,0,1,2,0,0,8,0,17,0,30,7,0,17,1,0,3,3,31,9,19,34,8,2,2,1,3,4,0,29,1,6,0,0,11,0,1,18,0,1,13,1,75,2,5,0,0,0,0,0,0,2,0,3,4,7,2,0,3,9,1,0,0,1,0,0,1,0,2,0,0,2,0,3,1,0,13,0
"2006-03-28",7,0,0,0,0,0,0,1,1,2,1,2,1,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,3,0,21,0,0,5,5,0,0,3,1,5,3,9,3,1,3,1,2,1,0,8,3,4,1,0,8,0,0,8,0,4,2,0,15,1,103,0,0,19,3,0,1,4,31,5,13,37,8,6,4,1,3,1,0,15,0,11,0,4,24,3,3,16,0,15,7,1,76,15,3,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,3,0
"2006-03-29",10,0,0,1,1,0,0,2,8,4,25,10,3,0,2,0,0,0,0,1,2,0,0,0,5,0,4,3,0,0,2,0,30,0,24,0,0,11,3,0,0,1,6,0,12,18,1,0,13,0,0,2,0,1,0,0,1,0,17,0,0,6,0,21,0,0,31,0,54,4,0,24,3,4,2,13,50,1,22,68,8,0,3,3,10,28,3,17,3,23,0,4,33,2,9,13,0,8,2,0,163,13,8,0,0,0,0,0,0,0,4,5,11,12,0,0,2,0,2,0,0,1,0,1,0,0,1,0,0,2,0,0,1,0,26,1
"2006-03-30",18,0,0,1,0,0,0,1,3,5,9,15,3,0,6,0,1,0,0,7,0,2,1,0,0,0,7,5,0,1,8,0,36,3,9,0,0,0,0,0,0,2,7,3,0,7,4,0,14,0,1,0,0,0,0,0,0,0,4,0,1,10,0,2,1,0,12,0,66,0,0,12,1,0,4,20,31,12,14,29,8,1,9,0,5,11,2,13,0,12,1,0,14,5,5,11,0,4,3,1,109,22,13,0,0,0,0,0,0,0,8,5,1,4,0,1,5,1,5,0,0,0,0,1,0,0,2,0,1,8,0,0,0,0,7,1
"2006-03-31",13,1,0,3,0,0,0,0,4,0,7,6,3,0,0,0,2,2,0,2,0,0,1,0,3,0,0,6,0,0,0,0,14,0,3,0,0,1,4,0,0,0,2,5,7,7,0,0,7,0,0,0,0,2,0,4,0,0,4,0,0,4,0,4,2,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,10,0,0,1,0,3,1
"2006-04-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,2,1,1,5,8,0,5,0,0,0,0,1,0,1,0,0,2,0,0,3,0,1,2,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,0,0,1,0,1,1,4,9,4,12,0,1,4,1,0,0,2,3,0,2,0,0,2,0,0,19,0,0,1,0,23,1
"2006-04-04",8,0,0,2,0,0,0,2,4,2,2,4,3,1,5,1,3,2,0,4,1,3,0,0,13,0,1,2,0,1,3,0,13,1,8,0,0,9,5,0,0,2,7,3,7,4,4,0,6,0,1,1,0,1,0,1,1,0,20,0,0,4,0,18,2,0,11,1,45,6,3,9,1,0,2,18,19,5,15,22,11,0,2,0,7,6,0,9,1,15,1,1,12,1,1,7,0,3,9,0,76,6,7,0,1,4,1,0,0,1,4,2,1,2,1,0,5,1,2,1,0,0,0,2,1,0,9,0,0,1,0,6,1,0,11,0
"2006-04-05",1,1,0,5,1,0,0,0,6,8,1,5,2,0,5,0,1,15,0,3,0,6,1,0,0,0,7,6,0,1,15,0,19,0,11,2,0,4,13,0,0,4,3,9,2,6,6,0,5,1,0,10,0,1,0,2,1,0,2,0,3,7,0,0,5,0,20,0,67,2,0,13,6,0,2,3,38,2,10,37,5,5,3,1,0,4,0,9,0,14,1,0,26,5,6,11,0,2,15,0,97,18,3,0,0,1,2,0,0,4,6,0,1,1,11,0,2,0,0,3,0,0,1,9,0,0,0,0,0,2,0,0,1,0,8,0
"2006-04-06",4,0,1,0,2,0,0,1,4,0,1,2,3,0,1,3,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,10,0,1,0,0,5,1,0,0,0,7,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,3,0,0,5,0,0,0,0,10,0,52,0,1,14,4,0,1,8,28,1,8,33,4,0,1,1,4,11,2,8,2,8,1,1,12,2,0,7,0,0,5,0,94,6,0,5,0,2,0,0,0,0,0,2,3,3,0,0,6,0,0,1,0,3,0,0,2,0,1,0,1,13,0,0,5,0,10,0
"2006-04-07",14,0,0,0,0,0,0,2,6,0,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,23,1,6,0,0,0,0,0,0,4,13,1,5,6,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,5,0,14,0,56,2,0,8,3,0,0,10,46,2,17,51,10,3,1,0,11,11,3,12,0,8,0,0,27,4,4,2,0,6,2,1,142,11,7,0,0,0,3,0,0,0,6,2,8,7,0,1,2,0,0,0,0,1,0,5,1,0,1,0,1,10,0,0,2,0,24,0
"2006-04-10",0,1,0,1,1,0,0,2,4,0,1,2,1,0,0,0,0,0,0,13,0,6,0,0,3,0,2,3,0,0,1,0,14,5,2,2,0,3,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,5,0,0,2,0,4,0,0,4,1,15,0,0,10,1,0,1,5,32,2,5,12,2,0,2,0,4,4,1,11,0,13,0,0,11,0,2,11,0,0,1,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-04-11",2,1,0,0,3,0,0,0,6,3,5,10,1,0,1,2,0,1,0,2,0,4,0,0,1,0,0,6,0,0,0,0,26,3,14,0,0,1,0,1,0,6,7,5,5,7,13,0,2,0,2,1,0,0,3,6,0,0,4,0,0,11,0,3,11,0,19,3,64,0,0,17,8,0,2,17,26,0,10,33,17,3,4,1,1,26,3,15,1,23,0,2,16,0,3,10,0,20,0,0,89,12,3,1,0,0,0,0,0,0,4,3,4,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,1,0,3,1
"2006-04-12",12,2,0,1,2,0,0,4,7,1,4,6,3,0,4,0,1,4,0,1,0,4,0,0,4,3,1,1,0,0,3,0,10,2,21,1,0,4,2,0,0,8,6,5,2,7,7,0,6,1,0,15,0,0,2,2,1,0,14,0,1,15,0,16,15,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,2,0,0,4,7,1,0,3,1,0,0,0,0,3,0,1,1,3,1,0,2,0,3,0,0,1,0,0,10,1
"2006-04-13",2,0,0,4,0,0,0,2,5,0,1,1,4,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,1,0,10,3,14,1,0,10,0,1,0,14,9,2,1,5,17,0,4,2,0,1,0,0,0,0,0,0,4,0,1,4,0,1,1,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,8,0,0,0,26,25,0,1,4,18,0,1,0,1,0,0,0,0,1,0,0,5,0,3,2,0,0,0,0,17,2
"2006-04-14",3,0,0,0,0,0,0,1,4,1,4,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,8,0,0,10,0,13,0,12,0,0,2,7,0,0,8,11,4,9,2,20,0,1,0,2,10,0,2,2,4,2,0,3,0,1,15,0,0,13,0,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,1,5,3,0,5,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,7,0
"2006-04-17",1,0,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,3,1,0,0,2,1,0,1,6,1,0,3,1,0,0,0,0,0,0,0,0,9,1,0,5,0,2,17,0,12,1,34,8,1,11,1,0,1,7,27,19,13,23,11,3,15,0,3,18,2,16,0,14,3,1,10,0,1,28,0,14,17,1,72,8,5,0,0,0,0,0,0,14,7,0,5,3,8,0,0,1,2,1,0,1,0,1,0,0,2,0,0,4,0,0,0,0,7,0
"2006-04-18",14,0,0,0,4,0,0,0,10,3,11,11,2,0,0,1,0,0,0,4,0,2,1,0,0,0,0,1,0,0,0,0,20,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,7,0,2,1,44,6,0,5,0,0,0,8,20,2,4,24,4,0,3,1,1,6,0,10,0,13,2,0,10,2,3,10,0,6,11,0,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2006-04-19",22,1,0,0,3,0,0,2,5,1,20,9,1,0,1,0,0,6,0,1,0,3,0,0,0,0,0,14,0,0,7,0,16,0,19,0,0,13,4,0,0,0,3,0,2,21,1,0,4,0,0,0,0,0,0,2,1,0,14,0,0,2,0,15,2,0,68,1,87,0,0,15,2,0,8,3,64,7,68,57,6,5,1,0,0,13,5,13,0,11,0,1,7,0,3,7,0,32,6,0,140,21,2,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"2006-04-20",8,0,0,0,0,0,0,5,22,1,9,12,1,0,1,2,0,2,0,1,0,0,0,0,7,0,4,3,0,0,3,0,16,0,4,0,0,5,1,0,0,6,10,13,3,6,13,0,2,2,1,3,0,1,0,0,0,0,0,0,0,11,0,0,8,0,11,2,59,2,0,13,5,0,2,11,80,3,52,54,20,3,8,2,6,19,0,14,0,13,4,0,13,5,1,10,0,15,7,0,147,22,3,0,0,0,0,0,0,1,15,1,3,7,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,2,0,0,1,0,10,0
"2006-04-21",4,0,0,2,0,0,0,0,0,1,7,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,9,0,8,0,0,17,1,0,0,1,4,1,9,4,6,0,17,0,0,2,0,0,0,1,0,0,6,0,1,8,0,18,3,0,20,4,56,2,0,20,6,0,2,23,49,7,70,37,5,0,4,0,2,21,6,14,4,16,1,0,17,0,3,17,0,8,2,0,106,19,1,0,0,0,1,0,0,0,0,0,7,1,1,0,2,0,0,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0
"2006-04-24",1,0,0,0,1,0,0,2,2,0,1,3,1,0,0,1,0,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,9,0,0,1,1,0,1,6,2,0,0,0,0,1,0,1,0,1,3,0,0,0,0,3,0,3,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,1,2,0,0,0,6,0,2,2,0,0,0,1,0,1,0,0,0,1,2,0,3,0,2,0,0,0,0,0,10,0
